0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0.8073333333333335	0.01509598916563233	0.8121081162616631	0.03071817038419832	0.8026666666666668	0.031825915366080045	0.855759888888889	19.153000000000002	0.440863924584446	0.10433333333333335
0	0.9926666666666668	0.001333333333333317	0.9959931996221879	0.003258037784402041	0.9893333333333333	0.0038873012632301986	0.27877955555555556	23.378	0.12400000000000092	0.73
0	0.9903333333333333	0.004000000000000005	0.9906630861706814	0.0035870696096765007	0.99	0.005577733510227167	0.6047559444444445	21.674	0.03231098884280711	0.8006666666666666
0	0.9903333333333333	0.004000000000000005	0.9906630861706814	0.0035870696096765007	0.99	0.005577733510227167	0.6047559444444445	21.674	0.03231098884280711	0.8006666666666666
0	0.7646666666666667	0.011200198410940953	0.8355824211720526	0.020089277322870365	0.6596666666666666	0.017220788470785994	0.23297244444444445	27.383999999999997	0.01428285685708634	0.12866666666666665
0	0.7625	0.010307764064044161	0.824670033444509	0.013475870754248772	0.6673333333333333	0.02803965445975079	0.24249544444444443	27.3	0.13769531582446784	0.05700000000000001
0	0.99	0.0024720661623652256	0.9929764673888231	0.0037867601044281308	0.9869999999999999	0.004333333333333335	0.6228535000000001	21.407000000000004	0.17849649856509808	0.7103333333333334
0	0.9753333333333332	0.005906681715556442	0.9820946712523886	0.005817131943377181	0.9683333333333334	0.008062257748298544	0.3968836666666667	23.647999999999996	0.11187493016757596	0.8873333333333333
0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0.968	0.006182412330330476	0.9835250103440257	0.007675370395382556	0.952	0.00933333333333336	0.4282535	22.502999999999997	0.2789999999999999	0.8379999999999999
0	0.5005000000000001	0.000763762615825991	0.3	0.45825756949558394	0.001	0.0015275252316519468	0.0	29.193999999999996	0.22799999999999943	0.0
0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0.8613333333333333	0.009422196016735048	0.9713018621990877	0.00804557727761725	0.7446666666666667	0.01586050300449376	0.7910543888888887	21.59	0.0	0.599
0	0.9845	0.004946940693218616	0.9866330187554265	0.0063163188175370255	0.9823333333333333	0.005174724898753322	0.2564415	82.25399999999999	0.08616263691415287	0.9243333333333335
0	0.8943333333333333	0.004666666666666668	0.9987568306010928	0.002660569543634446	0.7896666666666665	0.010049875621120918	0.0004819444444444444	99.99000000000001	0.0	0.5913333333333334
0	0.5865	0.0061214558907356645	0.9981481481481481	0.005555555555555546	0.17333333333333334	0.012292725943057178	5.88888888888889e-06	99.96900000000001	0.03299999999999983	0.0
0	0.5648333333333333	0.0070887234393789186	0.9972972972972972	0.008108108108108091	0.13	0.013904435743076139	5.666666666666667e-06	99.94800000000001	0.005999999999998807	0.0
0	0.553	0.00815815883368026	0.9967741935483871	0.009677419354838701	0.10633333333333332	0.016155494421403512	5.88888888888889e-06	99.949	0.003000000000001535	0.0
0	0.5526666666666668	0.006377042156569681	0.996875	0.009375	0.10566666666666666	0.01265350193073487	5.777777777777778e-06	99.98	0.0	0.0
